timestamp,state,concentration,mellow,gamma_activity,alpha,beta,theta,delta,gamma,signal_quality,gyro_y,gyro_z,acc_x,acc_y,acc_z,blink,jaw_clench,nod,shake,robot_action,room_index,room_title,escape_room_name,module_type,temi_speaking
1779962252927,NEUTRAL,0.2525663,0.3649766,0.0,0.10870229,0.021403018,0.31937897,0.56462944,-0.13849692,1.5,-1.8019104,-3.9178467,-0.0059814453,0.06854248,1.0041504,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962253176,NEUTRAL,0.2507462,0.3595603,0.0,0.09975514,6.8542996E-4,0.2186771,0.50419843,-0.14897694,1.5,-2.1383667,0.27664185,-0.003540039,0.0692749,1.0095215,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962253428,NEUTRAL,0.24938536,0.35466558,0.0,0.10310629,-0.0045724753,0.18372469,0.48209494,-0.14910434,1.5,-2.0935059,3.6636353,-0.0017700195,0.06518555,1.0093994,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962253676,NEUTRAL,0.252666,0.35216284,0.0,0.09686922,-0.0021483765,0.027016602,0.38500622,-0.15524064,1.5,-2.0187378,-1.2112427,-0.008666992,0.071899414,1.0129395,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962253926,NEUTRAL,0.27247992,0.3655792,0.0,0.07131879,-0.0069381595,-0.09730207,0.3424277,-0.1548613,1.5,-2.7215576,0.5607605,-0.010437012,0.07531738,1.0067749,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962254176,NEUTRAL,0.2915984,0.3800211,0.0,0.07842056,-0.014555784,-0.06066689,0.37027296,-0.15004776,1.5,-2.6094055,0.17196655,-0.0048217773,0.07720947,1.0110474,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962254426,NEUTRAL,0.3116965,0.394442,0.0,0.053549957,-0.018203001,-0.060081437,0.3764655,-0.15105489,1.5,-2.5346375,-0.71029663,-0.008483887,0.07940674,1.008667,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962254676,NEUTRAL,0.33299237,0.41266006,0.0,0.06367118,-0.013590858,-0.058823258,0.3620824,-0.1485054,1.5,-2.8710938,-0.09719849,-0.008544922,0.083984375,1.0089722,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962254927,NEUTRAL,0.35615796,0.43403608,0.0,0.07025102,0.0031493695,-0.05880807,0.37102106,-0.16236942,1.5,-1.8392944,-0.19439697,-0.003479004,0.08117676,1.0044556,1,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962255176,NEUTRAL,0.37990153,0.45813975,0.0,0.06680115,0.007118265,-0.009925242,0.38338333,-0.1784945,1.5,-1.9290161,-0.16448975,-0.010986328,0.074523926,1.0084839,0,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962255426,NEUTRAL,0.3884213,0.46483478,0.0,0.048600115,0.0043144072,1.6577612E-4,0.3815511,-0.18276599,1.5,-2.512207,-0.014953613,-0.01586914,0.08453369,1.0064087,1,0,0,0,"Neutral — sin seguimiento",-1,"","El Laboratorio del Dr. Mente",,0
1779962255676,CALM,0.40819547,0.48732933,0.0,0.06746599,-0.013342683,-0.027721126,0.3486836,-0.20688397,1.5,-2.4224854,-0.5308533,-0.021911621,0.07745361,1.007019,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962255926,CALM,0.42545676,0.5104106,0.0,0.08752832,-0.02760454,-0.029826187,0.3155897,-0.21779084,1.5,-2.7140808,-0.8972168,-0.008605957,0.079956055,1.0073242,1,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962256176,CALM,0.4374004,0.530626,0.0,0.10508542,-0.03484507,-0.017654905,0.28918347,-0.23333856,1.5,-2.8785706,-0.62057495,-0.0079956055,0.08441162,1.0097046,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962256426,CALM,0.43387395,0.53415245,0.0,0.09338966,-0.04713032,-0.010057396,0.25108036,-0.2487078,1.5,-3.2748413,-4.1571045,-0.010620117,0.078430176,0.9996338,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962256677,CALM,0.43007696,0.53794944,0.0,0.09998963,-0.060391735,-0.016720831,0.24714716,-0.2530462,1.5,-2.7140808,-0.463562,-0.0025634766,0.081726074,1.0080566,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962256926,CALM,0.4225618,0.5454646,0.0,0.14750458,-0.058410205,-0.0030489229,0.24301107,-0.2602129,1.5,-2.2654724,-0.82244873,-7.9345703E-4,0.078308105,1.0044556,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962257176,CALM,0.40335685,0.53481823,0.0,0.16879332,-0.051644687,0.002386575,0.2174673,-0.25445694,1.5,-2.205658,0.08224487,-0.005004883,0.078063965,1.0072021,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962257426,CALM,0.38270903,0.5260376,0.0,0.20640744,-0.04102966,0.021246534,0.21792787,-0.24289176,1.5,-1.6523743,-0.8074951,-0.0045166016,0.076660156,1.0058594,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962257676,CALM,0.36109844,0.51621395,0.0,0.20756367,-0.034758408,0.06541417,0.25113058,-0.24693002,1.5,-0.5532837,2.7514648,-0.0028686523,0.08001709,1.0101929,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962257926,CALM,0.35318574,0.5242366,0.0,0.21465456,-0.039691236,0.07678693,0.24404304,-0.2596004,1.5,-3.5813904,-1.121521,-0.012023926,0.08337402,1.0072021,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,0
1779962258176,CALM,0.33168826,0.513266,0.0,0.22873795,-0.03367696,0.10003404,0.27198774,-0.25689188,1.5,-2.9159546,-0.93460083,-0.015380859,0.08062744,1.006958,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962258426,CALM,0.31121033,0.5012643,0.0,0.25433153,-0.034417912,0.11673188,0.33840606,-0.23895076,1.5,-2.6393127,-1.2710571,-0.008911133,0.075805664,1.006897,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962258676,CALM,0.28950855,0.48435563,0.0,0.57176614,0.2659193,0.54486763,0.7545127,-0.124652475,1.75,-2.4972534,-0.657959,-0.0052490234,0.07434082,1.010315,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962258927,NEUTRAL,0.2681796,0.46636164,0.0,0.5702395,0.2828664,0.5625527,0.78495526,-0.116149694,1.75,34.131622,194.73343,-0.04144287,0.22418213,0.9857788,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962259177,NEUTRAL,0.24866478,0.44625401,0.0,0.54157335,0.27980152,0.54821473,0.79566985,-0.11383286,1.25,-2.6243591,22.236023,-0.07421875,0.022644043,1.0264282,1,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962259427,NEUTRAL,0.22913176,0.42890856,0.0,0.66985035,0.2984042,0.5903096,0.924066,-0.08363888,1.25,0.2243042,7.0954895,-0.12902832,-0.08770752,1.0071411,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962259676,NEUTRAL,0.22215354,0.42797154,0.0,0.66207993,0.3174799,0.6072111,0.9617748,-0.06367915,1.25,-11.432037,9.323578,-0.11663818,-3.0517578E-4,0.9901123,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962259926,NEUTRAL,0.21672486,0.424443,0.0,0.6520703,0.3360578,0.6177134,0.9866258,-0.05522438,1.25,-10.445099,9.488068,-0.025878906,0.055725098,1.0231934,1,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962260176,NEUTRAL,0.21259496,0.4198256,0.0,0.6167635,0.344493,0.6298452,1.003649,-0.05899972,1.75,-4.725342,-3.7309265,-0.029174805,0.054504395,1.0123291,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962260427,NEUTRAL,0.20878723,0.41611585,0.0,0.6299754,0.3403027,0.62256485,1.0306914,-0.063426435,1.75,-3.4542847,-1.5701294,0.0029907227,0.020690918,1.0093384,0,0,0,0,"Estado relajado — listo para interactuar",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962260676,NEUTRAL,0.20547868,0.41451758,0.0,0.63383305,0.3227958,0.5824463,1.0465555,-0.055425115,1.25,-1.7869568,-8.202057,1.8310547E-4,0.028503418,1.0012817,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962260926,NEUTRAL,0.20346677,0.4141199,0.0,0.61454695,0.2898121,0.51191807,0.9896017,-0.056878697,1.25,-2.586975,0.4336548,-0.014282227,0.0076904297,1.020935,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962261176,NEUTRAL,0.2137397,0.4145726,0.0,0.45889676,0.32604322,0.28590134,0.77778894,-0.01880442,1.25,2.1383667,0.9046936,-0.028808594,-0.0036621094,1.0134277,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962261427,NEUTRAL,0.22329944,0.4157632,0.0,0.47293893,0.33804992,0.3138256,0.7521685,-0.011994332,2.0,-7.805786,-1.2710571,-0.06317139,0.009033203,1.0140381,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962261677,NEUTRAL,0.22813872,0.41411313,0.011916719,0.4999957,0.34568986,0.31691894,0.73524445,0.0036168532,2.0,-12.875061,-5.6599426,-0.15576172,-0.082214355,1.0058594,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962261926,NEUTRAL,0.23569861,0.40697637,0.024283636,0.50536424,0.35680798,0.3171659,0.7601613,0.027619561,2.0,-12.792816,-0.3289795,0.09643555,-0.055847168,1.0317383,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962262176,NEUTRAL,0.24291337,0.40093678,0.036485635,0.51285076,0.37166324,0.33405173,0.8023179,0.033281993,2.0,-11.19278,-3.708496,0.09643555,0.06036377,1.0097656,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962262427,NEUTRAL,0.24879938,0.39604664,0.04844503,0.5261395,0.376211,0.36735317,0.84333,0.03970788,2.0,-20.591125,-0.95703125,0.18792725,0.05871582,1.013916,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962262676,NEUTRAL,0.25270134,0.39327282,0.060230687,0.54849255,0.38284498,0.42524865,0.91447026,0.06095313,2.0,-6.1235046,-7.0281982,0.15527344,0.097717285,0.9864502,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962262927,NEUTRAL,0.2555657,0.39035097,0.07148101,0.5902734,0.39013657,0.47053447,0.9683222,0.071631774,2.0,-2.3701477,-0.3364563,0.19036865,0.08251953,0.99053955,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962263177,NEUTRAL,0.25691932,0.38756922,0.0818562,0.65510255,0.40147257,0.5145899,1.0025167,0.07684177,2.0,-5.52536,-33.451233,0.23577881,0.085632324,0.9929199,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962263426,NEUTRAL,0.2572652,0.38170868,0.09177207,0.6637716,0.40794995,0.56437296,1.0311757,0.07657428,2.0,-3.20755,4.8150635,0.17712402,0.057800293,1.0056152,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962263677,NEUTRAL,0.24653041,0.37915677,0.10152019,0.6873634,0.39430818,0.5937939,1.0348623,0.085461974,2.0,-0.13458252,4.067383,0.1842041,0.05682373,0.9920044,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962263927,NEUTRAL,0.23502314,0.37629908,0.11094864,0.68256396,0.37065023,0.6238704,1.0351281,0.07314744,2.0,-1.4804077,-2.66922,0.18560791,0.040039062,0.98742676,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962264176,NEUTRAL,0.22720689,0.37745255,0.10841575,0.67494035,0.35353497,0.6169901,1.0140938,0.06158337,2.0,-1.2112427,-0.20935059,0.1459961,0.04888916,0.99713135,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962264427,NEUTRAL,0.21899025,0.37897825,0.106006436,0.6530394,0.32500637,0.58654493,0.9510937,0.06371013,2.0,8.463745,-5.9365845,0.12805176,0.039123535,0.9958496,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962264676,NEUTRAL,0.21075866,0.38155594,0.10427087,0.64725107,0.31582993,0.5539971,0.8989576,0.07165778,1.5,-4.052429,-3.7832642,0.119384766,0.043701172,0.9894409,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962264927,NEUTRAL,0.2033825,0.3840738,0.10365766,0.62364995,0.29966453,0.52064455,0.8505213,0.08550772,2.0,-1.4056396,-2.4523926,0.113586426,0.055114746,1.0014038,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962265176,NEUTRAL,0.19856703,0.3842178,0.10445647,0.55746454,0.29604426,0.49017194,0.8080868,0.096682526,2.0,-0.74768066,1.0916138,0.10925293,0.06878662,1.0033569,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962265426,NEUTRAL,0.19587937,0.38231158,0.10660768,0.5305393,0.30035922,0.46977696,0.76971084,0.11077189,2.0,-0.8673096,0.5906677,0.10229492,0.060180664,0.9994507,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962265676,NEUTRAL,0.19456135,0.3780422,0.10973547,0.5324075,0.3017935,0.4778943,0.7674155,0.118541375,2.0,-0.97946167,1.8019104,0.09240723,0.055114746,0.9984131,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962265926,NEUTRAL,0.19357729,0.37468222,0.11303834,0.5394992,0.30294612,0.49452767,0.7763043,0.117005005,2.0,0.28411865,3.2748413,0.08251953,0.08105469,1.0109863,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962266178,NEUTRAL,0.19363467,0.36923444,0.115956716,0.52846426,0.30204573,0.5331655,0.80098575,0.10568128,2.0,-4.2243958,-0.41122437,0.07409668,0.06878662,1.0112915,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962266426,NEUTRAL,0.19586428,0.36356562,0.118652225,0.52435315,0.33079964,0.54464453,0.8268588,0.0935927,2.0,-0.96450806,0.49346924,0.078552246,0.060302734,0.9959717,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962266677,NEUTRAL,0.19870947,0.35754925,0.12124457,0.52435315,0.3392007,0.5475413,0.83407056,0.09067898,2.0,-2.8038025,5.5403137,0.14605713,0.039245605,0.99786377,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962266927,NEUTRAL,0.2030707,0.34984022,0.12308947,0.48214486,0.3440552,0.53141654,0.9345267,0.06316695,2.0,-4.725342,-1.8916321,0.09222412,0.09094238,1.0131226,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962267178,NEUTRAL,0.20721307,0.34521967,0.12372392,0.5132583,0.32436243,0.4720511,0.9633471,0.01741135,2.0,-2.2654724,-4.0374756,0.11468506,0.0847168,1.0105591,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962267426,NEUTRAL,0.21165445,0.34190094,0.12312484,0.53681874,0.344372,0.46483737,0.94871724,0.013563742,2.0,-3.095398,0.38879395,0.109558105,0.11425781,1.0059204,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962267676,NEUTRAL,0.21561909,0.34366003,0.121076845,0.5726142,0.36951962,0.43025258,0.96270686,0.01417351,2.0,-2.6393127,1.4953613,0.10040283,0.06048584,0.98779297,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962267927,NEUTRAL,0.21742746,0.34742978,0.117570736,0.6085563,0.37053984,0.4732272,0.98155653,0.012920572,2.0,-2.8710938,-2.1981812,0.12902832,0.076293945,1.0028687,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962268177,NEUTRAL,0.21659811,0.35113442,0.11328213,0.6521325,0.35999098,0.57337695,0.9871596,0.028629426,2.0,-1.2934875,-0.5458069,0.11248779,0.07727051,1.0094604,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962268427,NEUTRAL,0.21571079,0.3546383,0.10925304,0.65445405,0.3570021,0.58704436,0.9642896,0.032597367,2.0,-1.0168457,1.742096,0.11456299,0.085632324,0.99823,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962268677,NEUTRAL,0.21527986,0.35987887,0.10591182,0.65521294,0.35622257,0.5776122,0.9376199,0.03636717,2.0,-1.816864,-0.6878662,0.08898926,0.099731445,1.0060425,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962268926,NEUTRAL,0.21327476,0.3658916,0.10298067,0.64980924,0.3392006,0.5829049,0.9195803,0.025524804,2.0,-0.4560852,1.3084412,0.103759766,0.038513184,0.98913574,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962269176,NEUTRAL,0.21005853,0.37079036,0.0999188,0.63659227,0.31911498,0.6159481,0.8968587,0.013727381,2.0,-4.942169,-0.27664185,0.1505127,0.026428223,1.0133057,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962269426,NEUTRAL,0.2073734,0.3787197,0.0881163,0.60163355,0.30944616,0.6271055,0.84609663,-0.009660827,1.5,-8.695526,8.665619,0.04736328,0.06085205,0.9603882,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962269676,NEUTRAL,0.2057976,0.38292348,0.077015415,0.58792454,0.31793624,0.60024667,0.8000833,-0.020849112,1.5,-3.9253235,4.7702026,0.11743164,0.08239746,0.99005127,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962269927,NEUTRAL,0.20535465,0.38603082,0.06626831,0.57253474,0.33555433,0.5669155,0.77326465,-0.044888157,1.5,0.13458252,0.88974,0.11138916,0.055725098,0.96295166,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962270176,NEUTRAL,0.20498139,0.38591427,0.05573184,0.5585155,0.34990913,0.5640684,0.7964742,-0.043102123,2.0,-4.515991,-0.47851562,0.11090088,0.024841309,1.0006714,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962270427,NEUTRAL,0.20661663,0.3849257,0.04583641,0.5523653,0.35590932,0.5500247,0.80425024,-0.027501889,2.0,-7.237549,-20.67337,0.14282227,0.043762207,0.9985962,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962270677,NEUTRAL,0.2127739,0.38491443,0.03662204,0.53995806,0.36573556,0.50074035,0.8107763,-5.098484E-4,2.0,-1.4505005,-13.039551,0.21478271,0.10760498,1.0123901,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962270927,NEUTRAL,0.21627244,0.38162047,0.037512947,0.56657445,0.38001588,0.5233486,0.8138572,0.02377543,2.0,4.0449524,2.2131348,0.109313965,0.0927124,0.99346924,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962271177,NEUTRAL,0.22014071,0.37564576,0.038845632,0.5466111,0.39898053,0.5519334,0.77667266,0.058460005,2.0,-32.000732,-200.47562,-0.14752197,0.32659912,0.8829956,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962271427,NEUTRAL,0.22486119,0.36824057,0.040590703,0.5244465,0.4027655,0.56190485,0.74614656,0.06788014,2.0,-4.089813,-38.72238,0.21697998,0.37957764,0.9986572,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962271676,NEUTRAL,0.22994953,0.36025962,0.042918354,0.5048778,0.39969733,0.5952791,0.7232431,0.08698856,2.0,2.2579956,21.989288,0.01739502,0.34613037,0.9840088,0,1,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962271926,NEUTRAL,0.23269705,0.3481444,0.05392087,0.4888365,0.41501054,0.6588076,0.7392779,0.102439426,2.5,3.8131714,32.770844,0.28240967,0.41967773,0.98535156,1,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962272176,NEUTRAL,0.23443334,0.33471376,0.064734615,0.48834088,0.43646097,0.6935966,0.7361184,0.11504257,2.5,32.26242,164.90097,-0.31036377,0.09863281,0.9034424,0,0,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
1779962272427,NEUTRAL,0.23484996,0.32087353,0.07568672,0.48478544,0.4463369,0.6968043,0.7198539,0.12423183,2.5,-8.059998,-4.052429,-0.015808105,0.01159668,0.99731445,0,1,0,0,"Neutral — sin seguimiento",1,"Bienvenida","El Laboratorio del Dr. Mente",RobotAnimModule,1
